,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-01-25,0.9834048303136048,0.924053762924264,1.0427558977029454,0.9814048303136048,-0.0020825324342798046,-0.0047489704084724416,0.0002923405030679227,-0.0020867675605171776,-0.0014299999999999998,-3.97505717109059e-06,0.0026787351681161198,,,,,,,,,,,,,,,,,,
2022-01-26,0.981799031228668,0.9483028954106884,1.015295167046647,0.9797990312286678,-0.0016328972925877538,0.026242122979603932,-0.026334764173274627,-0.0016362249658214978,-0.0014000000000000002,-3.8916060821625464e-06,0.022192505745153968,,,,,,,,,,,,,,,,,,
2022-01-27,0.9700744377804852,0.9344321823567504,1.00571669320422,0.9680744377804852,-0.011941948479527564,-0.014626880420871124,-0.00943417653635581,-0.0119663248018117,-0.00146,-4.058510760129863e-06,-0.008739250469340099,,,,,,,,,,,,,,,,,,
2022-01-28,0.9769251618020984,0.9416255722500878,1.0122247513541085,0.9749251618020984,0.007062060141784121,0.007698140142385457,0.006471065056257164,0.007076650053192246,-0.00148,-4.114147875156071e-06,-0.00429470017710698,,,,,,,,,,,,,,,,,,
2022-01-31,0.9755856102092848,0.9569061388315048,0.9896312598758512,0.9716387303460104,-0.0013711916175264127,0.01622785853712827,-0.022320627358729084,-0.003370957674344144,-0.00149,-4.14196684950241e-06,0.01630133946646284,,,,,,,,,,,,,,,,,,
2022-02-01,0.9815183373974332,0.9651852145154396,0.993217638568213,0.9775714575341586,0.006081195874625189,0.008651920337813479,0.0036239545351586244,0.00610589821387153,-0.00132,-3.6690820672813373e-06,0.013862615764046016,,,,,,,,,,,,,,,,,,
2022-02-02,0.9807214365973372,0.97026073952759,0.9865483119558706,0.9767745567340628,-0.0008119061761077129,0.005258602116795297,-0.006714869282785529,-0.00081518419339488,-0.00134,-3.7247114044181018e-06,0.007520594466859709,,,,,,,,,,,,,,,,,,
2022-02-03,0.985278280901672,0.9525693602442517,1.0133533798478789,0.9813314010383976,0.00464642061883036,-0.018233634076497918,0.02717055775896693,0.004665195538642086,-0.0013,-3.6134538410337314e-06,-0.02089493095008399,,,,,,,,,,,,,,,,,,
2022-02-04,0.9789339386204248,0.9348625845679308,1.0183714709617049,0.9749870587571504,-0.006439137454081756,-0.018588437142026626,0.004951965635698885,-0.006465035435056721,-0.00132,-3.6690820672813373e-06,-0.016306921418297593,,,,,,,,,,,,,,,,,,
2022-02-07,0.9774034373750512,0.94843392211665,1.0020812143207625,0.9715059257549982,-0.0015634366988342974,0.01451693304742907,-0.015996379617310597,-0.0035704402134216773,-0.00134,-3.7247114044181018e-06,0.006880911441813797,,,,,,,,,,,,,,,,,,
2022-02-08,0.980482067498093,0.9446099488181452,1.0120624478653508,0.9745845558780398,0.0031498048864140316,-0.004031881620145672,0.00996050360185019,0.0031689257280125283,-0.0013,-3.6134538410337314e-06,-0.006343362452297607,,,,,,,,,,,,,,,,,,
2022-02-09,0.9836964658573262,0.9757253769573492,0.9873758164446133,0.977798954237273,0.0032783856694447167,0.032939975042751035,-0.02439239937496618,0.0032982241918837474,-0.00132,-3.6690820672813373e-06,0.024215465177976236,,,,,,,,,,,,,,,,,,
2022-02-10,0.9834333996148364,0.9682618615293244,0.9943131993876584,0.9775358879947832,-0.00026742623524667053,-0.007649196796847391,0.007026081485391744,-0.00026903919394660747,-0.0013800000000000002,-3.8359734119142175e-06,-0.003339044616347153,,,,,,,,,,,,,,,,,,
2022-02-11,0.980351717742977,0.9586749128247152,0.9977367843485492,0.974454206122924,-0.003133594886106539,-0.009901194176405004,0.0034431655568880615,-0.003152499984609869,-0.0012900000000000001,-3.585640144465607e-06,-0.010122933264057887,,,,,,,,,,,,,,,,,,
2022-02-14,0.974740396662606,0.9254676106365738,1.0208860381437046,0.9669159415952924,-0.005723783596044196,-0.03463875161841545,0.023201764391467483,-0.007735883821184619,-0.00126,-3.5022007212059947e-06,-0.024166267156572663,,,,,,,,,,,,,,,,,,
2022-02-15,0.9669919959438829,0.944352191449108,0.9865046558937236,0.9591675408765687,-0.007949194211353872,0.020405447576436142,-0.03367798262036892,-0.008013520498937776,-0.00156,-4.336707449148491e-06,0.02133065395817857,,,,,,,,,,,,,,,,,,
2022-02-16,0.9633294703347542,0.9326028117531128,0.9909289843714618,0.9555050152674404,-0.003787544906774132,-0.01244173498233303,0.004484853113774667,-0.0038184419854129237,-0.0017000000000000001,-4.726229497320489e-06,-0.005778954209506804,,,,,,,,,,,,,,,,,,
2022-02-17,0.966056736132168,0.9154524102626032,1.013533917456799,0.958232281064854,0.002831083114758215,-0.018389823914716885,0.022811859822301273,0.002854266334384681,-0.00151,-4.197605631528489e-06,-0.019191715562897782,,,,,,,,,,,,,,,,,,
2022-02-18,0.9714189977261314,0.8945829943319039,1.045127856575425,0.9635945426588176,0.005550669431106492,-0.022796833234305147,0.03117205904455833,0.005595993476659622,-0.00148,-4.114147875156071e-06,-0.019592333021687947,,,,,,,,,,,,,,,,,,
2022-02-21,0.9703160421405422,0.8724797517665783,1.0700694808952371,0.9605932704546952,-0.001135406645506154,-0.024707872500787764,0.023864663220764637,-0.0031146629326490594,-0.0015,-4.169786101626549e-06,-0.022127800855120006,,,,,,,,,,,,,,,,,,
2022-02-22,0.9672757419575488,0.907122981526706,1.0293456507691228,0.9575529702717018,-0.0031333092012849617,0.03970662893893273,-0.03805718306445316,-0.003165023404290812,-0.00169,-4.698404687419888e-06,0.007984326508569062,,,,,,,,,,,,,,,,,,
2022-02-23,0.9721341266947772,0.9021067116299772,1.044078690140308,0.9624113550089302,0.0050227505213726875,-0.005529867502955699,0.014313014642046484,0.005073750370018448,-0.00149,-4.14196684950241e-06,-0.011144148325580971,,,,,,,,,,,,,,,,,,
2022-02-24,0.9759813498002086,0.8859534328648541,1.067926415116294,0.9662585781143616,0.003957502364937859,-0.01790617291377483,0.022840926839318154,0.003997483077696762,-0.0015,-4.169786101626549e-06,-0.02387975491140293,,,,,,,,,,,,,,,,,,
